stat	raw.pval	BH.adj.pval	Gene
gene123	0.202540109175611	6.69464483848969e-14	2.76084796846101e-13	ACBD5
gene124	0.2875781489902	0	0	ACBD6
gene125	0.032604051523616	0.00806481732611264	0.0126439260223932	ACBD7
gene126	0.0315561628257828	0.010253862491027	0.0158975772323911	ACCS
gene127	0.128496848429797	9.4422821783624e-09	2.50687714948692e-08	ACD
gene128	0.023698802335198	0.0264436057166668	0.0388045728976044	ACE
gene129	0.00884666607121433	0.205751829933585	0.255605785451913	ACER1
gene130	0.0398212287965053	0.0031703965061648	0.00521042371346287	ACER2
gene131	0.0770071239809003	1.87378644889158e-05	3.78822469716916e-05	ACER3
gene132	0.0155792847658616	0.0841989922248134	0.113900700178551	ACHE
gene133	0.231832443675456	3.33066907387547e-16	1.66116468520205e-15	ACIN1
gene134	0.313956835465036	0	0	ACLY
gene135	2.41692485805174e-17	0.837925920004298	0.84210075272884	ACMSD
gene136	0.119141367498553	4.05599043240557e-08	1.02363331549545e-07	ACN9
gene137	0.266494175031472	0	0	ACO1
gene138	0.331185123396677	0	0	ACO2
gene139	0.198070224214171	1.34336985979644e-13	5.40434201359663e-13	ACOT1
gene140	0.0696815405657475	5.21539266271631e-05	0.000101449318945782	ACOT11
gene141	0.123307152792377	2.18004452268161e-08	5.6211989431928e-08	ACOT13
gene142	0.194239763713101	2.53685961126848e-13	9.98884554128077e-13	ACOT2
gene143	0.0322035053632058	0.00848305371644464	0.0132630946793118	ACOT4
gene144	0.0330226054261396	0.00758041932044795	0.0119255584827069	ACOT6
gene145	0.183136381816813	2.28894680986969e-12	8.29339868469155e-12	ACOT7
gene146	0.624818823671207	0	0	ACOT8
gene147	0.242241709588262	0	0	ACOX1
gene148	0.0443382837399831	0.00168732903363611	0.00285582455135331	ACOX2
gene149	0.317351520029946	0	0	ACOX3
gene150	0.000274394565595095	0.736349650683788	0.766409646221173	ACOXL
gene151	0.257947562239442	0	0	ACP1
gene152	0.104466307804423	3.66814367991353e-07	8.52689562938323e-07	ACP2
gene153	0.00550616301819653	0.330636831312208	0.3876037597999	ACP5
gene154	0.0615758159917921	0.000159152981941135	0.00029731568197327	ACP6
gene155	0.0833293065616997	7.06189872456964e-06	1.47698328095573e-05	ACPL2
gene156	0.020015381133617	0.0466559186443738	0.0660385560133324	ACPP
gene157	0.0101673676158437	0.172184412175765	0.217810479322125	ACPT
gene158	8.7973809644078e-05	0.783151507077084	0.808049680476129	ACR
gene159	0.0209723267016283	0.072519837859863	0.0993982123083535	ACRBP
gene160	0.0268694717221554	0.0188511169100577	0.0282882143291995	ACRV1
gene161	0.0797466325046331	1.04861334585538e-05	2.16362212433062e-05	ACSBG1
gene162	0.0121113184916698	0.132504225562966	0.172082708585645	ACSBG2
gene163	0.0981910561959338	7.74975883799378e-07	1.75490133698211e-06	ACSF2
gene164	0.217377174437097	5.99520433297585e-15	2.70403569334758e-14	ACSF3
gene165	0.13858519750927	1.77453662875138e-09	4.98804748265183e-09	ACSL1
gene166	0.0840016272715691	6.02870201749095e-06	1.2678813072287e-05	ACSL3
gene167	0.0347466705653377	0.00701957160727285	0.0110815210582418	ACSL5
gene168	0.0168543752514337	0.0689055777117604	0.0948523134793454	ACSL6
gene169	0.0134925806602342	0.112064469861537	0.147753378060863	ACSM1
gene170	0.0142482962868521	0.101469350991935	0.135035419079379	ACSM2A
gene171	0.0347731438896757	0.00670777922725274	0.010610329758415	ACSM3
gene172	0.00328494457421658	0.445040998945577	0.501288493546178	ACSM5
gene173	0.43026755366953	0	0	ACSS1
gene174	0.1581811923827	6.93807233886901e-11	2.20016284019657e-10	ACSS2
gene175	0.00238749336671594	0.499644719843647	0.553982647558344	ACSS3
gene176	0.0124017717644062	0.122800970333935	0.160501432272904	ACTA1
gene177	0.00210431663790461	0.536133580213343	0.588421282505656	ACTA2
gene178	0.0273835364988594	0.00614381555631272	0.00977355504540712	ACTB
gene179	0.0319799365646702	0.00881693278006312	0.0137498319623783	ACTBL2
gene180	0.000274234382924888	0.723015529615449	0.755095849024916	ACTC1
gene181	0.231547394903085	4.44089209850063e-16	2.18817611594334e-15	ACTG1
gene182	0.000628561129879696	0.448998581913274	0.505103593560749	ACTG2
gene183	0.128387626761601	9.79268366396724e-09	2.59558240494541e-08	ACTL6A
gene184	0.000788459160258318	0.660539812945243	0.699149911609595	ACTL6B
gene185	0.000789121926773737	0.653809363332559	0.692900519067859	ACTL7B
gene186	0.0234604620088721	0.0308101164865591	0.044753553670422	ACTL8
gene187	0.219006275666378	3.88578058618805e-15	1.78084307278995e-14	ACTN1
gene188	0.00179326758209962	0.546166322796313	0.597785586493526	ACTN2
gene189	0.0104508868619112	0.164361316063001	0.208826149853606	ACTN3
gene190	0.222570568543065	3.33066907387547e-15	1.53704638552579e-14	ACTN4
gene191	0.406935858577523	0	0	ACTR10
gene192	0.39767333328788	0	0	ACTR1A
gene193	0.0877564527532419	3.79619275869825e-06	8.1197760550143e-06	ACTR1B
gene194	0.0942196153060634	3.27278517398e-07	7.64353389233054e-07	ACTR2
gene195	0.119983958030637	3.7265809549325e-08	9.43486932266435e-08	ACTR3
gene196	0.251002886259298	0	0	ACTR3B
gene197	0.0812960239180609	9.73197711773288e-06	2.01218444752917e-05	ACTR3C
gene198	0.607961520121304	0	0	ACTR5
gene199	0.240966198875413	1.11022302462516e-16	5.75892053951884e-16	ACTR6
gene200	0.382984661271764	0	0	ACTR8
gene201	0.0710960597230441	3.93691532543095e-05	7.74025240107861e-05	ACVR1
gene202	0.0836246661614174	6.51025867648425e-06	1.36627119728403e-05	ACVR1B
gene203	0.0589035498324462	0.000218510347963385	0.000402958268116716	ACVR1C
gene204	0.167737076993331	1.99629202057849e-11	6.66336685126064e-11	ACVR2A
gene205	0.0942377160901211	1.46286988944588e-06	3.23402215431745e-06	ACVR2B
gene206	0.00260108424142569	0.467300271195833	0.523107117773487	ACVRL1
gene207	0.120489541735882	3.10448553531018e-08	7.90255223724723e-08	ACY1
gene208	0.0330087724415016	0.00892443004388888	0.0139108669421275	ACY3
gene209	0.051203981244946	0.000631518989403279	0.00111516567998019	ACYP1
gene210	0.00242153138968907	0.500480808500593	0.554793856240483	ACYP2
gene211	0.0200540064972958	0.0389849435367461	0.0557903076118589	ADA
gene212	0.0144895190049939	0.0965956994386442	0.129175266075428	ADAD2
gene213	0.124166383077683	1.72142349263993e-08	4.48217048287864e-08	ADAL
gene214	0.385800776918048	0	0	ADAM10
gene215	0.00878773296462078	0.191877575057878	0.240167242050686	ADAM11
gene216	0.00472765422455458	0.35466348036736	0.412131740658782	ADAM12
gene217	0.119849079467098	3.40452275260361e-08	8.64696685730611e-08	ADAM15
gene218	0.154646605796992	1.56443080712165e-10	4.79131364818058e-10	ADAM17
gene219	0.00393032741610561	0.395104672217678	0.452265853874628	ADAM19
gene220	0.0670855246876488	6.7755359320687e-05	0.000130554008558059	ADAM20
gene221	0.0352306779233319	0.00555237517903673	0.00889485256639693	ADAM21
gene222	0.00554093135014621	0.306229015985973	0.362726482549355	ADAM21P1
gene223	0.0162890390326206	0.0743488875332842	0.101625452293951	ADAM22
gene224	0.00160692532308071	0.563516734697986	0.613489046075863	ADAM23
gene225	0.115897784287658	4.23235868574068e-08	1.06594967057496e-07	ADAM28
gene226	0.00773543095656084	0.227707076829757	0.279503333021274	ADAM29
gene227	0.0819645603400603	2.02716500979916e-05	4.08586825590053e-05	ADAM32
gene228	0.0274163236059587	0.0256600159186184	0.0377520407776923	ADAM33
gene229	0.00844101047124335	0.207296403823855	0.257183758559104	ADAM6
gene230	0.0362728407349291	0.00511203676981409	0.00821752304317437	ADAM8
gene231	0.519061551467886	0	0	ADAM9
gene232	0.00361417797481798	0.362455188594151	0.420144280952048	ADAMDEC1
gene233	0.00719926519970071	0.245787361296474	0.299289175267716	ADAMTS1
gene234	0.0111525611723567	0.154987641126484	0.198117123483917	ADAMTS10
gene235	0.0059656473635602	0.293283780817251	0.349027412048013	ADAMTS12
gene236	0.0616929220917472	0.000160794678418452	0.000300241762432392	ADAMTS13
gene237	5.79328770459668e-07	0.826572476725442	0.838546330934266	ADAMTS14
gene238	0.0139054834493511	0.104651622829538	0.138852923379575	ADAMTS15
gene239	0.0124691585286247	0.119979213289124	0.157148509268633	ADAMTS16
gene240	0.0678091746165466	6.56544196953046e-05	0.000126628319758494	ADAMTS17
gene241	0.0148573360344482	0.0923717710322403	0.123932320569062	ADAMTS18
gene242	0.00815472665686951	0.220917887353282	0.272070989641745	ADAMTS19
gene243	0.000163449302619539	0.753916418800855	0.782037373622681	ADAMTS2
gene244	0.00328101392779865	0.429920171021398	0.486112107090469	ADAMTS20
gene245	6.53931441147749e-19	0.822168791355541	0.837408736992684	ADAMTS3
gene246	0.00011409116436168	0.762799776546879	0.789966493746313	ADAMTS4
gene247	0.00474238009115685	0.34634024495501	0.403725808585083	ADAMTS5
gene248	0.0140831011385248	0.0970325627770871	0.129715930189	ADAMTS6
gene249	0.00698577632017352	0.243099865593634	0.296252398151924	ADAMTS7
gene250	0.00735651571178887	0.250504864373956	0.304252668734679	ADAMTS8
gene251	0.00550217855383119	0.317592700158138	0.3743501499386	ADAMTS9
gene252	0.0118566280915841	0.13458293266462	0.174455302368073	ADAMTSL1
gene253	0.00216014372080485	0.517696478104578	0.571096807102558	ADAMTSL2
gene254	0.000799445377918927	0.625569414686716	0.668150327797362	ADAMTSL3
gene255	0.00219537118752097	0.508989561241559	0.562855562691481	ADAMTSL4
gene256	0.0086267260231599	0.204125826109284	0.254001642905781	ADAMTSL5
gene257	0.120856126068629	6.01200000893698e-09	1.62127636050788e-08	ADAP1
gene258	0.00355898373512448	0.409080168259642	0.465720688805986	ADAP2
gene259	0.158029663287803	9.74352820648505e-11	3.04020211416368e-10	ADAR
gene260	0.0691247108098273	5.16254470724897e-05	0.000100458114434012	ADARB1
gene261	0.00388421910684505	0.401140594033204	0.458023457001942	ADARB2
gene262	0.102205623589952	4.93268576651218e-07	1.13456044586275e-06	ADAT1
gene263	0.0872041040166486	4.79964654043208e-06	1.01745866198996e-05	ADAT2
gene264	0.0403684960440622	0.0029147864292518	0.00481267451560745	ADAT3
gene265	0.053504841188728	0.000482217010590258	0.000859329910954569	ADC
gene266	0.1862948098419	9.34141652919607e-13	3.50495578979843e-12	ADCK1
gene267	0.312492448019449	0	0	ADCK2
gene268	0.173143215842671	1.1879830452699e-11	4.0449807321316e-11	ADCK4
gene269	0.323712086522147	0	0	ADCK5
gene270	0.00667098684837909	0.247095910381654	0.300533094404639	ADCY1
gene271	0.00604341865577095	0.286756478356668	0.342307624736947	ADCY10
gene272	0.0275848888723323	0.0161333876716542	0.0244238583077911	ADCY2
gene273	0.0910831278033144	5.11626238486329e-07	1.17525790835803e-06	ADCY3
gene274	0.0568585650687356	0.000275088238056775	0.000502640875293512	ADCY4
gene275	0.00673577120229187	0.26416625696981	0.318731680534105	ADCY5
gene276	0.0650605645022394	8.81875692223533e-05	0.000168275525752389	ADCY6
gene277	0.0149654217811432	0.146422993764373	0.188165355293168	ADCY7
gene278	0.00855607706640856	0.307773782661477	0.36420430912748	ADCY8
gene279	0.0476730015927839	0.00111939751484214	0.00193571344536185	ADCY9
gene280	0.0134642003283708	0.0975149922121361	0.130262503219079	ADCYAP1
gene281	8.03515801040707e-18	0.625888849086158	0.668150327797362	ADCYAP1R1
gene282	0.337100749548174	0	0	ADD1
gene283	0.00333841592718443	0.247010703848452	0.300479148998546	ADD2
gene284	0.0725451842595378	3.58199869909814e-05	7.07738986610402e-05	ADD3
gene285	0.00755228590091062	0.225804800537819	0.277467573763892	ADH1A
gene286	0.002320309974854	0.487483391288117	0.542528048504409	ADH1B
gene287	0.00117304731845862	0.588781393943733	0.636644602869877	ADH1C
gene288	0.0115959210383339	0.129506557015968	0.168533032752099	ADH4
gene289	0.196373512430201	1.57207580286922e-13	6.27530759487e-13	ADH5
gene290	0.0424639962801426	0.00195642854386624	0.00329204739667461	ADH6
gene291	0.0080126849174072	0.327998703789314	0.384992585804561	ADHFE1
gene292	0.0754792754030029	2.0741342924957e-05	4.18000884670785e-05	ADI1
gene293	0.00341622479844182	0.426166416370651	0.482381151077307	ADIPOQ
gene294	0.377327852744129	0	0	ADIPOR1
gene295	0.554725904303684	0	0	ADIPOR2
gene296	0.127469914434394	3.86602783120082e-08	9.77549246115283e-08	ADK
gene297	0.0427379755926742	0.00232493600269379	0.0038785443051639	ADM
gene298	0.0383839659762225	0.00396475013325548	0.00644610686393491	ADM2
gene299	0.651305044857122	0	0	ADNP
gene300	0.508557739160725	0	0	ADNP2
gene301	0.343437299717322	0	0	ADO
gene302	0.0390001664553147	0.00342054941251602	0.00559844442157382	ADORA1
gene303	0.0186506321807207	0.054591158017955	0.0763547882924702	ADORA2A
gene304	0.114179948823767	6.02373964042613e-08	1.49444638284587e-07	ADORA2B
gene305	0.0236698238105494	0.026978770207307	0.0395243820220131	ADORA3
gene306	0.458020105302806	0	0	ADPGK
gene307	0.00183602186289105	0.540199420415727	0.592312513887333	ADPRH
gene308	0.0795629473451666	3.20944777831844e-05	6.36814224224933e-05	ADPRHL1
gene309	0.410880385616232	0	0	ADPRHL2
gene310	0.0320251084496805	0.0072188824347853	0.0113770044108697	ADRA1A
gene311	0.000505832317919823	0.69378482669018	0.729348279014911	ADRA1B
gene312	0.0761617642308842	4.04204296963195e-05	7.93910448922534e-05	ADRA1D
gene313	0.0178561310941283	0.0647198160620652	0.0894147970304326	ADRA2A
gene314	0.000383544103097187	0.478319959222681	0.533680755511372	ADRA2B
gene315	0.0189396069038273	0.0493927075583248	0.0696339728339296	ADRA2C
gene316	0.0674748683141909	7.61149860810661e-05	0.000145938190735386	ADRB1
gene317	0.0118731919831669	0.133915567377675	0.173655573767901	ADRB2
gene318	1.3728795569186e-17	0.889501965404673	0.890507873262767	ADRB3
gene319	0.063403487218347	0.000125484441044987	0.000236554426600245	ADRBK1
gene320	0.107255091280724	2.22619351286646e-07	5.2757872735763e-07	ADRBK2
gene321	0.527547904796249	0	0	ADRM1
gene322	0.245032069350988	0	0	ADSL
gene323	0.365384979183858	0	0	ADSS
gene324	0.178611362241582	3.54050122552962e-12	1.26384155530499e-11	ADSSL1
gene325	0.000472626848935715	0.6637187067596	0.702052672832645	AEBP1
gene326	0.275514040337468	0	0	AEBP2
gene327	0.329240090341037	0	0	AEN
gene328	0.146910892155444	5.3799464883042e-10	1.58026630951387e-09	AES
gene329	0.0648328378812072	9.62584528907406e-05	0.000183040387447966	AFAP1
gene330	1.94715487898611e-05	0.80644766958341	0.827318844705571	AFAP1L1
gene331	0.0853045649931739	6.03901037499188e-06	1.26988163533248e-05	AFAP1L2
gene332	0.143127375055161	8.66567040347377e-10	2.49886822076284e-09	AFF1
gene333	8.97191450918348e-05	0.783321621061962	0.80817287352686	AFF3
gene334	0.225011685762705	1.4432899320127e-15	6.85917836761778e-15	AFF4
gene335	0.571063338731789	0	0	AFG3L2
gene336	0.149849667018337	3.33996497126066e-10	9.95740726230843e-10	AFMID
gene337	0.0182014352572609	0.0550847793195965	0.0769911374842357	AFP
gene338	0.151490193674165	4.90024687493928e-11	1.58003710951351e-10	AFTPH
gene339	0.108636716580059	1.61839540546715e-07	3.8833204014635e-07	AGA
gene340	0.139547370657954	1.49185908071559e-09	4.2217677945663e-09	AGAP1
gene341	0.0273645373436969	0.0178938541574827	0.0269532626901868	AGAP11
gene342	0.0620954161375048	0.000131604344119407	0.000247482900008927	AGAP2
gene343	0.194038847341586	2.89102075612391e-13	1.1330156357313e-12	AGAP3
gene344	0.0230317005595946	0.0302865078427212	0.044066426449394	AGAP4
gene345	0.0674188149096921	7.53540081346316e-05	0.000144583518317321	AGAP5
gene346	0.023444858953757	0.0282824481129103	0.0412938254241547	AGAP6
gene347	0.0625658483814462	0.000134535591001628	0.000252779700814873	AGAP7
gene348	0.0530718004505659	0.000504329309269025	0.000897330007056935	AGAP8
gene349	0.0137957627469774	0.0953731310428769	0.127658197662179	AGBL1
gene350	0.00623837685813032	0.306575257706451	0.36302866400775	AGBL2
gene351	0.0233432456833479	0.0296944765131243	0.0432524207711733	AGBL3
gene352	0.0346082619482758	0.00622311110684426	0.00989179805362227	AGBL4
gene353	0.212779172815354	1.55431223447522e-15	7.36265322721838e-15	AGBL5
gene354	0.0279238635356844	0.0162414551240591	0.0245800716825748	AGER
gene355	0.1681868714373	1.68931535426964e-11	5.68036298170219e-11	AGFG1
gene356	0.065971201072821	9.08898393303659e-05	0.000173307357871172	AGFG2
gene357	0.433310248065387	0	0	AGGF1
gene358	0.185932294725272	9.23483511883205e-13	3.46659829490197e-12	AGK
gene359	0.418740474813061	0	0	AGL
gene360	0.0753016286300515	2.53169757424843e-05	5.06244206872238e-05	AGMAT
gene361	0.112133220589769	1.12478325764442e-07	2.73222884307376e-07	AGPAT1
gene362	0.0620034931427482	0.00015612989558611	0.000291873520197638	AGPAT2
gene363	0.319489875330947	1.11022302462516e-16	5.75892053951884e-16	AGPAT3
gene364	9.42575614485365e-05	0.780811776013031	0.806053099946077	AGPAT4
gene365	0.602077524498158	0	0	AGPAT5
gene366	0.608343966583239	0	0	AGPAT6
gene367	0.140499049264673	1.30932764630387e-09	3.7164474606078e-09	AGPAT9
gene368	0.0680741049370787	6.70188978588726e-05	0.000129166199489736	AGPS
gene369	4.10137960981957e-18	0.625870165504873	0.668150327797362	AGR2
gene370	8.80680266577753e-19	0.625887888842382	0.668150327797362	AGR3
gene371	0.0791512445343625	1.37144783369791e-05	2.80863915049174e-05	AGRN
gene372	0.0131074533786878	0.115053916976796	0.151294286765576	AGRP
gene373	0.0137217569371944	0.105935969671759	0.140370004716404	AGT
gene374	0.241372657149832	1.11022302462516e-16	5.75892053951884e-16	AGTPBP1
gene375	0.00286756193266941	0.472407243107211	0.527896873696592	AGTR1
gene376	0.215158867936858	9.10382880192628e-15	4.0409334807436e-14	AGTRAP
gene377	0.0211687438868983	0.0379863440154344	0.0544590546006251	AGXT
gene378	0.0331517719740427	0.00772549254561306	0.0121346203759827	AGXT2
gene379	0.339324262726757	0	0	AHCTF1
gene380	0.444631680233283	0	0	AHCY
gene381	0.604523400198923	0	0	AHCYL1
gene382	0.0241093943817158	0.0249233445453119	0.036715678591989	AHCYL2
gene383	0.179764141107027	3.04234415438032e-12	1.09237841595427e-11	AHDC1
gene384	0.0965153431241957	3.23741958596635e-06	6.95259853131722e-06	AHI1
gene385	0.0209221188920173	0.0412653691601546	0.0588265930906301	AHNAK
gene386	0.0442783686485937	0.00165268392680828	0.00279867357850053	AHNAK2
gene387	0.00321899310008128	0.258131837913904	0.312491896768066	AHR
gene388	0.00699180588331873	0.252710512289992	0.306581044030531	AHRR
gene389	0.325550734249237	0	0	AHSA1
gene390	0.0374057055859089	0.00137600120189485	0.00235339477859766	AHSA2
gene391	0.0176019635213616	0.0621367453539055	0.0860325864292713	AHSG
gene392	0.000308868859790458	0.731908121455286	0.76283739147446	AHSP
gene393	0.00472179129332685	0.345096748021068	0.402495083292394	AICDA
gene394	0.189064477368884	6.71462885293295e-13	2.54999072381998e-12	AIDA
gene395	0.00107828637742186	0.625450681111919	0.668150327797362	AIF1
gene396	0.0373566254871	0.00447512217908874	0.00723749841913926	AIF1L
